id,tag,timestamp,value
5580,Train/loss,1680429133869,0.3277793526649475
5590,Train/loss,1680429143639,0.3169773817062378
5600,Train/loss,1680429153408,0.3283013105392456
5610,Train/loss,1680429757245,0.333243191242218
5620,Train/loss,1680429766881,0.3258194625377655
5630,Train/loss,1680429776633,0.312146931886673
5640,Train/loss,1680429786485,0.3135736286640167
5650,Train/loss,1680429796144,0.3357393443584442
5660,Train/loss,1680429806947,0.3041968047618866
5670,Train/loss,1680429816678,0.29928523302078247
5680,Train/loss,1680429826430,0.32385995984077454
5690,Train/loss,1680429836179,0.33612415194511414
5700,Train/loss,1680429845949,0.30913588404655457
5710,Train/loss,1680429855671,0.33723539113998413
5720,Train/loss,1680429865430,0.3236676752567291
5730,Train/loss,1680429875152,0.3101637363433838
5740,Train/loss,1680429884872,0.3221423029899597
5750,Train/loss,1680429894597,0.32065534591674805
5760,Train/loss,1680429904331,0.30825114250183105
5770,Train/loss,1680429914095,0.32668036222457886
5780,Train/loss,1680429923881,0.33690252900123596
5790,Train/loss,1680429933600,0.3280767798423767
5800,Train/loss,1680429943324,0.33262717723846436
5810,Train/loss,1680429954211,0.3288283944129944
5820,Train/loss,1680429963945,0.30741211771965027
5830,Train/loss,1680429973678,0.3149302005767822
5840,Train/loss,1680429983434,0.31881484389305115
5850,Train/loss,1680429993173,0.31048744916915894
5860,Train/loss,1680430002900,0.3296976387500763
